歌曲ID,歌单标题,创建者昵称,创建者id,介绍,歌曲数量,播放量,添加到播放列表次数,分享次数,评论数
6972097062,ak1r hip-hop Music,先有趣,74141482,介绍：	Hip-hop音乐是最直接的表达方式	,23,8054,95,0,1
5363801096,2020 Billboard 说唱年榜收录,云音乐说唱专区,3856379473,介绍：	2020年 Billboard年榜说唱最热单曲收录，歌单顺序根据排名决定	,51,908706,8532,74,52
5381263323,「说唱艺术」当街头诗人开始唱思想,偷偷的叹了口气,1590851653,介绍：	“嘻哈的牛逼不在于词儿有多脏，不在于beats多燃，而在于作为一种音乐载体，传达了创作者怎样的思考内容，又给予听众怎样的力量。在这一点上，它和民谣、摇滚、诗歌、甚至散文，殊途同归。”		——————...	,99,226937,3012,52,83
7048710082,「浪漫Rap」细腻情感藏在流水般的flow里,_狗十三-,350433848,介绍：	听细腻的情感藏在行云流水般的flow里	你没听错 rapper也可以很深情很浪漫	,38,78353,586,10,评论
6636093831,rapper的情话，是你永远猜不透的谜语,71192_,1765683924,介绍：	来评论区写下你们的甜蜜日记	,355,1166749,11985,95,101
7027699503,XXL's Best Hip Hop Projects of 2021,CallMe星河,126672678,介绍：	更多主流&专业歌单汇总，可关注B站：从零开始写Rap	,47,574,27,0,1
6792301857,旋律 |让你沉浸其中的Melodic Rap,不喝酒的RUM,3583443394,介绍：	小众&致幻 旋律说唱像是艺术品	保持更新 欢迎投稿	,153,280945,3874,61,27
2552339462,韩国厂牌｜AOMG·H1GHR,spiel2037,254565223,介绍：	～AOMG～	2013年朴宰范创立的厂牌。	■朴宰范[CEO]：1987年生，美籍韩裔R&B歌手·说唱歌手。	■DJ Pumkin[CEO]：1982年生。		■Simon Dominic：1984年生，韩国说唱歌手。	■Gray：1986年生，韩国说唱歌手，...	,330,361320,8463,54,20
5310629179,多次因为小精灵光屁股被系统改封面,三石SSL,1402510628,介绍：	wx:17851618096	投稿或者其他事情加微信聊	,408,117649,1407,353,85
5336402593,高质量Beat｜说唱伴奏,EtherDust,468934374,介绍：	精心挑选的高质量beat	,232,142718,357,13,3
6823339461,蒙古国最火的厂牌 《TOONOT》,MFREEZY蒙古说唱网,91388048,介绍：	蒙古国最火的音乐厂牌Toonot成员有Desant， Degi， Babar， O.Z， Bilgang， Jason。签约歌手有ThunderZ， Uyangadari。听他们的全部歌你就能发现原来很多耳熟能详的歌都出自他们。	,42,2892,81,4,1
4870649934,Les Twins’ HipHop「 電 台 有 搬 運 」,vortxbeat,81009363,介绍：	网易云无资源的搬到电台，有资源的收藏在歌单	,212,89294,1009,35,20
7118385671,S.T.R.U回憶老唱片機,so_lonely-kh,1737992216,介绍：	松山湖莞美学校GMI说唱社S.T.R.U. 2021-2023成员作品收录	,5,17,4,2,评论
6973547451,采样：從 「遊戲」穿越到 「說唱」的音樂,-絲綢物語,10641781,介绍：	#御宅物语# 異次元穿越!!! 那些從 “遊戲”里 采样 的“說唱”單曲。		for our kids // part.2 :Game player	,106,700,45,8,2
4895907284,「Emo/Cloud Rap」坠入云雾的情绪黑洞,丨IIIIIIIIII丨,485543957,介绍：	“变迁从来不是一个循序渐进微若不闻的温柔过程	它是断裂的	时光在短暂破碎之后	迅速回复至一种与过往貌合神离的姿态继续向前	只有你自己知道那个罅隙间深不见底	你已经不同”		释放的情感，致郁的歌词，充...	,187,111336,2205,39,20
5070011874,齁甜的情歌说唱歌单啊,illusory铁塔猫,1674021726,介绍：	甜甜甜甜甜甜甜甜甜甜甜	,200,1290738,1232,15,2
6727798707,【说唱伴奏new wave】emo Hiphop旋律说唱 ,kyrielong8,1626721546,介绍：	免费的高质量说唱伴奏合集，持续更新收藏起来吧XDM，冲冲冲	,117,2644,251,1,评论
4907634935,赵辰龙的小号们,余烬Y-King,328325713,介绍：	让你开小号 都给你翻出来！	,56,81923,1169,6,24
6885454222,国产EMO RAP 情绪说唱,少女的喜欢_,3277385997,介绍：	情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 情绪 ...	,98,237458,788,1,3
7021893981,luos part,TylaYaweh,1853627810,介绍：	有个榔头的音乐品味	,1002,2636,9,0,评论
7037177699,PANTHENIGHT熊猫团,ET_宇航员,632959888,介绍：	PANTHENIGHT熊猫团	JSACKSON王嘉尔	ICEK1NG杨长青	JSHEON庄询	KARENCICI林凯伦		,49,23056,250,1,评论
7134712786,【全网最全姜云升歌单，需要音源看简介家】,VX_BeardHarden,368205835,介绍：	～威～BeardHarden	,174,125,26,0,2
2754076408,冷门说唱，宝藏神曲,宫村flower,1668410660,介绍：	不分歌手不分风格不分热度不分语言，楼主个人喜欢的歌曲无论是不是热门歌曲都会收录这歌单中	,1380,47017,627,12,7
6773453509,『说唱』清晨/日暮/落日/海风/晚霞/皆予你,肆玖新青年,383335179,介绍：	好听的旋律说唱	每天都会增加新歌	姜云升	刘聪	乃万	黄礼格	马思维	Santa-SA / 马也	蜡笔小新	Copy / BT07_PZ	大年	林达浪	Plggy	幼稚园杀手	LKF34	前男友	王以太	XMASwu	GS.L	KaFe Fu	...	...	...!	大家点...	,309,1140925,11812,103,46
5059121375,Beats with hook | 带副歌说唱伴奏,--WINGYEE--,327703458,介绍：	不会写hook的彩笔rapper最喜欢这个歌单了！	(记得看制作人要求哦)	,175,64758,1347,10,3
7025502317,甜蜜陷阱 | 你的专属情话供应商,马可波罗堡-,4970468530,介绍：	“您好，请问有人在家吗？”	“甜甜的恋爱已准备送货上门，请注意查收！”	,73,196373,2780,119,5
6601110797,Rap说唱新歌速递,月影残霜怜谁芳,479754189,介绍：	Rap说唱新歌速递	,36,576734,3837,1,评论
6746346472,你有的我都有，我有的你没得☁☁,ShingYoooolyX,1834504568,介绍：	持续更下架说唱资源，来听		,136,13694,437,18,6
3215209929,$殺気爆棚 超凶trap$,psy_扭不开的奥利奥,323774211,介绍：	开启照明弹，把他们射成肉泥	,66,418574,5907,116,18
6676397414,夏之禹「年轻的下巴颏子」巡演歌单,ShiningLeopard,362011496,介绍：	还有《we can be chilling》	,16,9662,190,23,2
2078278524,rapper说情话算什么说骚话才可怕 情话说唱,LUV渡我,325401509,介绍：	rapper说情话算什么 说骚话才可怕	ps：持续更新	欢迎投稿 好听就收	,306,2997468,49831,401,132
4912936099,二次元emo rap☆＜3,天才少女14岁,546459347,介绍：	emo rap 二次元先锋 new wave新浪潮	和狸猫酱一起进入二次元世界吧	Σ>―(〃°ω°〃)♡→	,116,259079,8527,169,104
6947314843,下次见面 要以新的方式遇见,Wi9恶梦,584206008,介绍：	这次没有文案 只有你	,67,121030,3194,117,1
5321504769,【☞新疆新说唱-RaP♛♪】★Mung KuY,KOMPAS_,1542549692,介绍：	【★】♛新疆新说唱来了-喜欢的来听 ♛【★】MuNG Kuy	,105,228571,1350,15,5
7019685412,2727的HIPHOP私房歌单,薯條G59,110334264,介绍：	爱妻酱的放歌工作室，不定时更新！	,39,448,33,4,4
6616304736,「说唱rap」灵魂与节奏的交融,孙羽芊菡,2124647971,介绍：	神的孩子会跳舞 笨嘴孩子听RAP 如今说唱界群雄崛起 这是华语乐坛说唱最好的年代	播放全部收藏更多	,45,112558,828,313,评论
5382810527,制作人合辑 | Tay Keith,云音乐说唱专区,3856379473,介绍：	Tag: 	1. “Tay Keith， f**k these n*ggas up!”	2. “Tay Keith produced it.”	3. “Tay Keith this too hard.” (最早出现在《Drip Harder》里面的“Never Recover”里面)		Tay Keith本名Brytavious La...	,66,11657,150,1,4
6703346845,“此刻我只想听一些安静的歌”失眠歌单,SurpassMusic,4917056566,介绍：	工作了一天，该有个属于你自己的世界了。	欢迎投稿，持续更新	,17,356763,399,0,评论
6801814330,国产说唱|掀起音乐新浪潮,人间不及苦,394376631,介绍：	音乐是人类的灵魂，自从有了音乐的创造，人的灵魂就有了一个依靠。在心灵的深处，隐藏着很多鲜为人知的秘密，唯有音乐，才能激起那潭深水的涟漪。	,58,174781,1664,11,4
4924751681,伤感Rap丨孤独深似海，你我皆游鱼,鹿野枫,1743305607,介绍：	孤独是每个人必须要面对的，无论是失眠的深夜，还是无人陪伴之时，你我皆会陷入孤独的深海中，沉溺、寻找、绽放。		此单精选了一些欧美伤感Rap，希望能与你产生共鸣。	封面来自Pinterest	,28,78202,1457,13,14
5463187897,“宁静的夜晚 我在想你”,C9_Offical,308688094,介绍：	“宁静的夜晚 我在想你”	,57,1662599,6828,11100,323
6818614429,柚子们爱听的说唱歌单,久木9Moon,3247904687,介绍：	歌单持续更新～ 只做抽子们的专属的说唱歌单！！ 绝对符合你们的口味 右右们来啦 就不要走啦 找找有没有你爱听的歌！ 欢迎投稿！！！	,184,89710,2257,26,252
2833453212,中国风说唱-武侠江湖，墨染长河,YoungDripin,1592701120,介绍：	感受一下潮流与古风国风的交流，中国风不止是一个定义，不止华丽辞藻堆积，而是一种中华民族代表的精神	,83,80243,1333,10,9
5456882876,顶级说唱伴奏丨2021丨旋律 BEATS丨免费,ProdRaymone,305156777,介绍：	※ 致力于打造成网易云最新潮最精致的说唱伴奏歌单，为说唱歌手和制作人提供便利，主要的风格有 Polo G 丨Lil Tjay丨 Rod Wave 丨Toosii丨 HOTBOII 丨Roddy Ricch 丨NBA YoungBoy 丨NoCap丨 Jackboy 丨Ryl...	,64,21040,452,6,18
7100935458,聂轩小可爱的专属歌单,小天的212种style,1461703945,介绍：	这是小天专门给聂轩宝贝设的歌单，也是小天第一次为人定制歌单。因为之前看聂轩宝贝听的歌都挺伤感的，不emo就怪啦！所以我专门给你创了一个歌单，歌是一些比较turn的歌，也有一些旋律rap，全都是我精心挑...	,58,15,1,0,评论
6964860749,有种表白叫：rapper说情话,想听xzq,2053661160,介绍：	每天要听很多甜甜的rap才能为感情续命啊	,87,2837,204,0,评论
3041430743,伤感说唱rap | 假 如 生 活 欺 骗 了 你,泡沫_sn428,346783053,介绍：	属于我的，我怕我让给你你都拿不稳	,61,1125069,4796,1224,16
5341750420,心存感激 所遇既温柔,惊鸿一瞥mnb,3961505292,介绍：	想把你温柔的装进兜里，与你一起享受晚间微风的温柔。	,52,140203,1232,1800,7
6788492993,Vlad俄国（账号已注销）喜欢的音乐,贲向你,444349707,介绍：	莉莉的网易云账号注销了	,504,2501,86,0,1
7135637121,Anime Slayer,Tphunkpkpkpk,533335366,介绍：	Anime slayer(｡ì _ í｡)	,20,784,50,2,1
7134738895,说唱:下架说唱！,-谢烦烦,5076315881,介绍：	（下架说唱没版权的欢迎投稿！）	,164,101,12,1,1
5350114273,2021 Grammy提名：Hip Hop篇,云音乐说唱专区,3856379473,介绍：	格莱美奖，美国音乐界的权威奖项之一，由国家录音艺术科学学院负责颁发，目的在于奖励过去一年中成就出众的音乐艺术家。	1.Record Of The Year(年度制作)：Beyoncé “Black Parade”；DaBaby “ROCKSTAR”...	,53,74372,721,5,5
2866471705,「说唱」超炸超甜的旋律rap,娃哈哈zZzZ0110,447298161,介绍：	非常棒的旋律说唱	每一首都是甜到不行的小情歌～	每一首都是非常炸的说唱~	,38,1113222,12298,31,4
5317504408,宝藏Hiphop | 藏在光鲜后的真实,原创君,201586,介绍：	唱进内心的宝藏	为它循环千百遍		打动人心的作品 不浮不躁	包罗万象的说唱艺术 能说会燥		*封面来自网络	,35,173215,1274,27,14
7095508916,丧Rap｜Emo旋律必备救心丸,DOGGYE-,536199420,介绍：	人心换人心，换不了的话，我换人.	,20,113688,2113,113,3
6671594598,紫 色 消 毒 水,老实人阿禹,438924505,介绍：	jahjahway	ijapa	crazyman	fac-d12	southside samurai	jiqi	dirty nan	NB liu	9way​	,32,10032,1448,0,1
7031881062,你听那是浪漫的气息,鹿子皓,1833188363,介绍：	不确定的往往浪漫，未知往往也是一种答案！	,236,46047,94,7,2
5288018802,那些让耳朵怀孕的欧美说唱hiphop,oldcow老牛,544575074,介绍：	没有网抑，请用心听	,171,547267,8725,1435,39
6945903263,愛情保衛戰的愛囚,Cast-Off-Music3,4987484153,介绍：	八月愿你拥抱属于你的郎朗秋月！！！！！！！！！！！！！！！	,24,113583,2154,224,2
6720783807,「中国风说唱伴奏精选集」Rap Beat,说唱少女101,3372680209,介绍：	探寻中国制作人的浪漫与豪迈。仅做整理，版权使用相关问题，请联系制作人本人哦。	,66,63506,412,114,2
6931297409,姜云升丨谁说rapper不能即拽又温柔,iahnehs-,2119496210,介绍：	我并不悲观，可这个世界对我太严厉。		人类最大的武器 是豁出去的决心		只要你给我一把麦克 一个舞台 无论对面是什么爱豆 是偶像 有几千万的粉丝 多少的粉丝或者怎么样我自信我能比他强 我可是僵尸啊 比我...	,199,255887,6683,64,73
6853265499,北林地下说唱厂牌Firezone,付德龙De-dragon,1512106528,介绍：	北京林业大学地下说唱厂牌Firezone！	,33,330,12,1,评论
2341542679,BTS (防弹少年团) 热门单曲大发,JIMIN糥米团子,604177701,介绍：	防弹陪阿米七年，每首歌百听不厌，大家支持支持……大发	,154,346381,5550,27,43
5310003586,抒情Rap BEAT | 说唱伴奏,村雨丶J,122618650,介绍：	希望我们老了，还可以牵手漫步看夕阳	,68,169443,3705,9,1
6680912178,适合freestyle的【说唱伴奏】,Chillboigotit,532631661,介绍：	欢迎投稿	,137,1127847,2643,659,3
6610703103,东京街头嘻哈正在入侵,Zxy在向下扎根,443546368,介绍：	以往和传统流行市场所认可的流派相比，hip-hop仍旧只是个外来者。不过近几年，日本hip-hop文化的兴起令人感到十分欣喜。		不仅如此，如今日本各大城市可供选择的说唱类型呈现出多元化的趋势。Hip-hop最早通...	,43,150484,6886,2725,3
5196798457,说唱新世代（说唱新时代）缺失补全代替,molan-,277972468,介绍：	缺失(其他作品代替)：	1.而立-刘悦spam（生番）-贰叁柒	2.小兔子乖乖-那奇沃夫-新小兔子乖乖	3.奥利奥少年-江奈生-薛定谔的猫	4.KMN-Landuo懒惰	5.雨夜惊魂-圣代-凯瑟琳	6.Real Life-Doggie-Next 2u	7.就算...	,86,2949829,40410,243,245
6664817006,被埋没的旋律说唱｜旋律rap new way,启铭呐,124237090,介绍：	小众且好听的new way/旋律说唱歌曲，喜欢就赶紧收藏吧！	,85,9633,339,3,5
6862544482,『微丧心事』那些被掌控的思绪,柯基7441,4994658470,介绍：	其实你真的不用这般冷淡的，我也从没有想过跟你纠缠，我们之间，一删网络便是永别。	,54,135301,1858,12,33
6601275303,说唱伴奏 Trap Beat极致陷阱,丶FireX,279817241,介绍：	精选陷阱伴奏 觉得好听点个收藏	接受投稿 看准类型	遵守制作人伴奏使用规则 本身我也是个制作人 对于版权意识也很重视 希望大家多多理解 支持	,32,28226,329,2,1
7033273720,2021.10.29丹镇歌单（不全）,上海市水原希子,312004931,介绍：	丹镇北京不止丹镇了北京还镇了四面八方所有人都他妈得听	,16,637,34,2,评论
5363668156,饶 舌 情 歌 ,CreepyCreepyCreepy,396664333,介绍：	- 持续更新- 		“科学研究表示 经常饶舌大幅度提高接吻水平”		非营利 投稿听质量 凭本事获得尊重 而不是钞能力		Full Respect for all of my followers !!		评论区病友交流 cpdd 干嘛都可 别举报封面!!		...	,294,2738056,45242,2932,489
